Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),State,,,,,,,
KS1002085003WUMT1,WU,785,Desisopropyl atrazine,R,21,3.1,T,LU,,,,O,811,52,,KS,10,2,8,50,3,WU,MT1
KS1002085003WUMT1,WU,731,Triclopyr,G,5.8,1.6,T,LU,,,,O,811,52,,KS,10,2,8,50,3,WU,MT1
KS1002225003WUMT1,WU,942,Prometon,R,0.28,0.17,T,LU,,Q,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,AED,Hydroxy atrazine,R,19,1.2,T,LU,,,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,26,"2,4-D",G,18,0.65,T,LU,,,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,305,Atrazine,R,12,0.66,T,LU,,,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.6,0.36,T,LU,,,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,731,Triclopyr,G,7.5,1.6,T,LU,,,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,964,Desethyl atrazine,R,5.6,0.43,T,LU,,,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,5.4,1.6,T,LU,,,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1002225003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2,0.61,T,LU,,,,O,811,52,,KS,10,2,22,50,3,WU,MT1
KS1003085003WUMT1,WU,964,Desethyl atrazine,R,27,0.43,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,25,1.6,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,785,Desisopropyl atrazine,R,14,3.1,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,11,1.7,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,10,0.61,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,283,Metolachlor,A,10,1.5,T,M ,,,,O,812,7,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,26,"2,4-D",G,8.7,0.65,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,780,Tebuthiuron,F,1.6,0.21,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,942,Prometon,R,0.8,0.17,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,305,Atrazine,R,96,0.66,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,AED,Hydroxy atrazine,R,61,1.2,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,45,0.36,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003085003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,29,3.2,T,LU,,,,O,811,52,,KS,10,3,8,50,3,WU,MT1
KS1003225003WUMT1,WU,AED,Hydroxy atrazine,R,94,1.2,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,52,0.36,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,42,1.4,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,39,3.2,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,35,1.6,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,964,Desethyl atrazine,R,29,0.43,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,26,"2,4-D",G,18,0.65,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,16,1.7,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,283,Metolachlor,A,14,1.5,T,M ,,,,O,812,7,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,13,0.61,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,731,Triclopyr,G,7.1,1.6,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,318,MCPA,G,4.6,0.78,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,2.4,0.63,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,780,Tebuthiuron,F,2.4,0.21,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1003225003WUMT1,WU,942,Prometon,R,0.69,0.17,T,LU,,,,O,811,52,,KS,10,3,22,50,3,WU,MT1
KS1004055003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q,,O,812,7,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,758,Bentazon,F,1.4,0.18,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,942,Prometon,R,0.28,0.17,T,LU,,Q,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,26,"2,4-D",G,48,0.65,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,AED,Hydroxy atrazine,R,37,1.2,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,731,Triclopyr,G,26,1.6,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,305,Atrazine,R,25,0.66,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,14,0.36,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,964,Desethyl atrazine,R,6.3,0.43,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,5.9,1.7,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,5.4,1.6,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,5.2,1.4,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004055003WUMT1,WU,318,MCPA,G,3.1,0.78,T,LU,,,,O,811,52,,KS,10,4,5,50,3,WU,MT1
KS1004195003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,6,0.61,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,780,Tebuthiuron,F,1.2,0.21,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,942,Prometon,R,0.82,0.17,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,AED,Hydroxy atrazine,R,62,1.2,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,305,Atrazine,R,58,0.66,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,32,0.36,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,964,Desethyl atrazine,R,27,0.43,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,19,3.2,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,16,1.4,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,16,1.6,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,8.7,1.7,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1004195003WUMT1,WU,26,"2,4-D",G,8.7,0.65,T,LU,,,,O,811,52,,KS,10,4,19,50,3,WU,MT1
KS1005035003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,9.8,0.61,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,780,Tebuthiuron,F,3.2,0.21,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,942,Prometon,R,1.8,0.17,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,305,Atrazine,R,400,0.66,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,26,"2,4-D",G,180,0.65,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,AED,Hydroxy atrazine,R,120,1.2,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,283,Metolachlor,A,82,1.5,T,M ,,,,O,812,7,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,964,Desethyl atrazine,R,61,0.43,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,60,0.36,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,33,3.2,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,32,1.4,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,28,1.6,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,807,Acetochlor,A,15.3,9.2,T,M ,,Q,,O,812,7,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,13,1.7,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005035003WUMT1,WU,785,Desisopropyl atrazine,R,13,3.1,T,LU,,,,O,811,52,,KS,10,5,3,50,3,WU,MT1
KS1005175003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2.7,0.61,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,249,Prometryn,R,0.28,0.17,T,LU,,Q,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,305,Atrazine,R,520,0.66,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,283,Metolachlor,A,120,1.5,T,M ,,,,O,812,7,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,26,"2,4-D",G,110,0.65,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,AED,Hydroxy atrazine,R,48,1.2,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,964,Desethyl atrazine,R,46,0.43,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,44,0.36,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,329,Picloram,G,37,22,T,LU,,Q,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,32,3.2,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,731,Triclopyr,G,25,1.6,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,11,1.6,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,785,Desisopropyl atrazine,R,11,3.1,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,153,Bromacil,U,9.8,2.5,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,9.5,1.4,T,LU,,,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1005175003WUMT1,WU,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52,,KS,10,5,17,50,3,WU,MT1
KS1006075003WUMT1,WU,283,Metolachlor,A,27,1.5,T,M ,,,,O,812,7,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,21,3.2,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,11,1.6,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,785,Desisopropyl atrazine,R,11,3.1,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,8.9,1.4,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,5.8,1.7,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,3.4,0.61,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,942,Prometon,R,3.1,0.17,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,780,Tebuthiuron,F,0.71,0.21,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,305,Atrazine,R,170,0.66,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,26,"2,4-D",G,79,0.65,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,AED,Hydroxy atrazine,R,71,1.2,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,39,0.36,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006075003WUMT1,WU,731,Triclopyr,G,34,1.6,T,LU,,,,O,811,52,,KS,10,6,7,50,3,WU,MT1
KS1006215003WUMT1,WU,731,Triclopyr,G,49,1.6,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,717,Chlorimuron ethyl,K,47,13,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,AEB,Dimethenamid/Dimethenamid P,F,25,2.5,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,20,1.7,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,16,0.61,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,333,Propazine,R,16,3.3,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,807,Acetochlor,A,15.3,9.2,T,M ,,Q,,O,812,7,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,8.6,0.63,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,ACI,Metsulfuron methyl,K,6.4,1.5,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,780,Tebuthiuron,F,2.8,0.21,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,149,Simazine,R,2.5,0.71,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,942,Prometon,R,1.5,0.17,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,305,Atrazine,R,1300,0.66,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,250,3.2,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,220,0.36,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,964,Desethyl atrazine,R,200,0.43,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,283,Metolachlor,A,200,1.5,T,M ,,,,O,812,7,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,AED,Hydroxy atrazine,R,190,1.2,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,180,1.4,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,120,1.6,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1006215003WUMT1,WU,26,"2,4-D",G,96,0.65,T,LU,,,,O,811,52,,KS,10,6,21,50,3,WU,MT1
KS1007065003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,5.8,1.7,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,4.6,0.61,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,942,Prometon,R,2.2,0.17,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,149,Simazine,R,1.18,0.71,T,LU,,Q,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,780,Tebuthiuron,F,0.88,0.21,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,305,Atrazine,R,670,0.66,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,26,"2,4-D",G,250,0.65,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,731,Triclopyr,G,170,1.6,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,283,Metolachlor,A,140,1.5,T,M ,,,,O,812,7,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,329,Picloram,G,72,22,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,AED,Hydroxy atrazine,R,63,1.2,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,62,0.36,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,50,3.2,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,964,Desethyl atrazine,R,50,0.43,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,37,1.4,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,34,1.6,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,785,Desisopropyl atrazine,R,19,3.1,T,LU,,,,O,811,52,,KS,10,7,6,50,3,WU,MT1
KS1007065003WUMT1,WU,807,Acetochlor,A,15.3,9.2,T,M ,,Q,,O,812,7,,KS,10,7,6,50,3,WU,MT1
KS1007195003WUMT1,WU,807,Acetochlor,A,39,9.2,T,M ,,,,O,812,7,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,785,Desisopropyl atrazine,R,39,3.1,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,717,Chlorimuron ethyl,K,22,13,T,LU,,Q,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,17,1.7,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,AEB,Dimethenamid/Dimethenamid P,F,15,2.5,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,15,0.61,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,12,0.63,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,967,Imidacloprid,A,10.3,6.2,T,LU,,Q,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,ACI,Metsulfuron methyl,K,9.9,1.5,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,607,Metalaxyl/Mefenoxam,F,5,3,T,LU,,Q,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,780,Tebuthiuron,F,2.8,0.21,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,149,Simazine,R,1.18,0.71,T,LU,,Q,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,942,Prometon,R,0.76,0.17,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,305,Atrazine,R,940,0.66,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
KS1007195003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,270,3.2,T,LU,,,,O,811,52,,KS,10,7,19,50,3,WU,MT1
